omg,produktnamn,correctRow,utd13,utd12,utd11,utd10
201404,Stryktipset,222212111XX11,2527,34,0,0
201404,Europatipset,222121X22211X,403754,3544,131,35
201404,Europatipset,11222X1X12X11,12141,270,0,0
201403,Stryktipset,11112111X1111,13829,135,0,0
201403,Europatipset,12211X212111X,191826,1831,78,21
201403,Europatipset,1XX11X2112121,60073,1518,65,18
201402,Stryktipset,2121112X11122,25590,226,19,0
201402,Europatipset,11111XX1111XX,14778,267,16,0
201402,Europatipset,2221212121221,68346,877,29,0
201401,Stryktipset,111X1X22X1121,797594,3905,200,47
201401,Europatipset,21X12X21122X1,199594,4059,156,41
201401,Europatipset,1X1112X211X22,26623,494,22,0
201352,Stryktipset,XX112112121XX,4012,100,0,0
201352,Europatipset,122121X22X211,294083,4515,168,42
201352,Europatipset,22XXX1111X12X,134700,2200,98,28
201351,Stryktipset,1221XXXXX11X2,122451,804,58,19
201351,Europatipset,221X11X21X1X2,10000000,60530,1686,334
201351,Europatipset,21X21X11XXX21,68612,1105,54,18
201350,Stryktipset,X111X1222222X,21055,367,32,0
201350,Europatipset,1211111X21212,95205,1529,64,18
201350,Europatipset,211X2XX12X221,998686,18827,805,180
201349,Stryktipset,X1112X11X1X2X,5669552,22867,1168,269
201349,Europatipset,2212X212111X1,311628,3267,80,17
201349,Europatipset,X1X12112X22X1,204664,4814,213,62
201348,Stryktipset,2X11121211111,48746,542,37,0
201348,Europatipset,122111111121X,1045,39,0,0
201348,Europatipset,1111211XXX11X,517056,3504,115,27
201347,Stryktipset,12211XX221X12,147887,1232,70,20
201347,Europatipset,211X1222XX111,10000000,10927,293,60
201347,Europatipset,X112XX1122121,318223,4347,200,61
201346,Stryktipset,1X22112212222,212887,2341,160,50
201346,Europatipset,11X112X21X1X2,912816,7289,251,59
201346,Europatipset,1X11XX1111111,6928,213,0,0
201345,Stryktipset,1XX11211X222X,356479,5826,396,109
201345,Europatipset,21X11111X2121,10509,273,15,0
201345,Europatipset,11X2XXX1X1112,326366,5344,204,54
201344,Stryktipset,211X1X212X211,79268,1054,71,21
201344,Europatipset,112X211X2X2XX,10000000,83383,1864,319
201344,Europatipset,11212X2X111X1,279173,3064,146,42
201343,Stryktipset,121XXX1X1X122,406250,2612,153,41
201343,Europatipset,11112X111XX11,1567,34,0,0
201343,Europatipset,1X1112112111X,50463,816,40,0
201342,Stryktipset,X111X12X12XX2,351351,3015,211,59
201342,Europatipset,21X122X11X121,124317,2196,71,17
201342,Europatipset,2XX111X22X2XX,10000000,334829,4367,800
201341,Stryktipset,X12221122XX11,10000000,15142,660,150
201341,Europatipset,11X21111211X1,1850,36,0,0
201341,Europatipset,212X21212X11X,3377098,12933,509,116
201340,Stryktipset,21X1112X1X111,18657,289,23,0
201340,Europatipset,21XX12112XXXX,234873,3177,129,36
201340,Europatipset,2X1XXX1111122,966384,11457,301,64
201339,Stryktipset,2121121111121,257225,3825,212,50
201339,Europatipset,211X12212111X,6203,122,0,0
201339,Europatipset,21X1X21221XXX,1207029,22420,882,217
201338,Stryktipset,2212XX2X1X12X,10000000,51101,2332,463
201338,Europatipset,12211211X11X2,90467,683,25,0
201338,Europatipset,12221X1X111X2,29306,642,37,0
201337,Stryktipset,22XXX12111X11,175000,1502,100,29
201337,Europatipset,21221212212X2,27784,847,43,15
201337,Europatipset,XX12122X1111X,331227,8736,379,91
201336,Stryktipset,1121X11X12X11,8350,162,16,0
201336,Europatipset,211X211X1122X,26212,491,21,0
201336,Europatipset,1X11X21X1111X,332884,3846,173,51
201335,Stryktipset,1X12X11122X11,294746,5316,378,136
201335,Europatipset,X1211XXX22X11,35438,483,24,0
201335,Europatipset,11221XXX22222,155438,2389,101,29
201334,Stryktipset,X1XX111121XX2,500000,4485,266,68
201334,Europatipset,X222XX2122122,70296,1855,93,30
201334,Europatipset,1122111X21112,65115,947,32,0
201333,Stryktipset,2X2211112211X,916666,8617,506,121
201333,Europatipset,1X121XXX112X2,942958,23573,723,137
201333,Europatipset,121XX21X1221X,142908,1993,61,17
201332,Stryktipset,1121X12X22X12,2117699,11449,576,135
201332,Europatipset,XXX221X12X212,764402,8618,346,91
201332,Europatipset,11X2211X1XX22,644059,7715,257,59
201331,Stryktipset,11X2222112111,41333,353,25,0
201331,Europatipset,1X1X21121211X,22684,703,43,16
201331,Europatipset,12X112X121X22,117313,2409,83,23
201330,Stryktipset,2XXX1X1X11121,1462307,10390,628,170
201330,Europatipset,112121X1XX112,10000000,17415,430,88
201330,Europatipset,1211X221X1122,558786,4880,160,39
201329,Stryktipset,1XX1X2121222X,10000000,50540,2513,510
201329,Europatipset,221X121X12X2X,10000000,56949,1575,251
201329,Europatipset,22222111X11XX,2295124,11063,447,106
201328,Stryktipset,21X2XX1X1X112,763817,8012,424,96
201328,Europatipset,XXXX211222122,323729,8864,271,69
201328,Europatipset,1111122X12XX2,36736,629,30,0
201327,Stryktipset,22X21221112X2,836899,6318,368,93
201327,Europatipset,1222XX12XXX2X,10000000,99448,3517,735
201327,Europatipset,1X2XX1X2112X2,553497,9946,456,146
201326,Stryktipset,122X221111211,9184,105,0,0
201326,Europatipset,1X11221211X12,134236,2701,113,31
201326,Europatipset,22122112112X1,86016,2618,112,31
201326,Europatipset,221121XXX1X11,304481,7839,261,55
201325,Stryktipset,2X112X11X1X22,61053,557,40,0
201325,Europatipset,XX2XX211222XX,295429,16439,676,152
201324,Stryktipset,X2211211X2111,31058,479,39,0
201324,Europatipset,12X11X2221X11,419686,663,24,0
201324,Europatipset,12X1X2211X121,612399,8897,300,71
201323,Stryktipset,121212222X121,642132,8661,520,122
201323,Europatipset,112XX212X2XX2,10000000,59488,1700,364
201323,Europatipset,112XX2X212121,33345,389,22,0
201322,Stryktipset,1211121X2X212,302854,1790,79,20
201322,Europatipset,X11221X122112,7174,178,0,0
201322,Europatipset,X111111212X22,487418,2955,96,25
201321,Stryktipset,211112X1X1X11,9442,127,0,0
201321,Europatipset,X1XX12111XX11,18655,547,31,0
201321,Europatipset,2X1211X22XX11,464132,6312,242,60
201320,Stryktipset,1122X21X1XXX2,776436,3620,170,40
201320,Europatipset,22111121XX1X1,1746796,36231,1176,240
201320,Europatipset,121211111212X,172086,1965,66,18
201319,Stryktipset,211111111222X,9134,84,0,0
201319,Europatipset,X2122222X2X11,106728,1324,67,22
201319,Europatipset,11211X12X1111,19484,410,20,0
201318,Stryktipset,22X12X11X2112,264439,1758,116,33
201318,Europatipset,12X12X111111X,33410,417,22,0
201318,Europatipset,1111111X21XXX,29740,259,0,0
201317,Stryktipset,121X1XX112X22,809271,7621,426,105
201317,Europatipset,112111211X121,368872,3457,139,38
201317,Europatipset,X121211X2XX12,25146,616,31,0
201316,Stryktipset,2121XX1111XX1,24874,376,32,0
201316,Europatipset,21X2X12X22XX1,434553,5029,207,57
201316,Europatipset,XXX2X11221211,16606,448,25,0
201315,Stryktipset,1X1XX11212212,117635,1676,109,31
201315,Europatipset,11X2211211X22,10000000,47273,1196,227
201315,Europatipset,221X2221111X2,29272,414,22,0
201314,Stryktipset,2X2XX12111XXX,778319,5070,315,81
201314,Europatipset,X11X2X2XX1222,366244,7261,343,92
201314,Europatipset,11XX1XX21X1XX,63887,1234,55,18
201313,Stryktipset,111121111X111,16596,287,25,0
201313,Europatipset,X12XX1X221XX1,13708,465,27,0
201313,Europatipset,2XX21222X2212,1246134,8088,261,62
201312,Stryktipset,1X21X1X22X1X2,285133,5330,312,79
201312,Europatipset,X222X212X2XX2,869212,71399,1693,316
201312,Europatipset,1X21X22XX1211,329355,6312,260,66
201311,Stryktipset,11X2121222111,807692,10175,719,200
201311,Europatipset,121XX11X2X22X,912545,11973,542,152
201311,Europatipset,2112121X1XX21,108377,2002,74,21
201310,Stryktipset,1X12111X221X2,383407,6285,342,82
201310,Europatipset,21X1XX1XX121X,997647,12195,467,116
201310,Europatipset,XX122X1122XX2,10000000,111700,2723,551
201309,Stryktipset,11122X1222111,180499,2381,147,40
201309,Europatipset,21112122121X2,253773,3601,160,43
201309,Europatipset,1XXX121121211,12776,342,18,0
201308,Stryktipset,11221XX1112X2,195183,2534,157,45
201308,Europatipset,1X121X2212121,419141,4394,184,49
201308,Europatipset,2111112X1121X,38113,821,37,0
201307,Stryktipset,2221X11X2111X,1362321,6810,334,76
201307,Europatipset,XX12X111XX2X2,10000000,23008,502,99
201307,Europatipset,1112111212X12,100675,892,35,0
201306,Stryktipset,1X1211111XXXX,23891,407,32,0
201306,Europatipset,212XX12111211,74644,1291,54,16
201306,Europatipset,11212X11X121X,378652,8779,329,73
201305,Stryktipset,1X111X1112211,177748,2492,153,41
201305,Europatipset,XX111XX111121,53509,753,42,15
201305,Europatipset,X211X11122121,108484,2543,107,29
201304,Stryktipset,222X221122122,568888,6645,293,64
201304,Europatipset,1XX2212XXX1X1,69355,1800,82,24
201304,Europatipset,1112121X22111,10000000,16826,499,103
201303,Stryktipset,1121X2X2X2XX1,807692,6108,325,82
201303,Europatipset,X221X1X22XX22,10000000,254893,2891,514
201303,Europatipset,1X121X2XX1221,140193,2097,94,28
201302,Stryktipset,2XXX1211X21X2,5250000,17960,939,237
201302,Europatipset,1111122XX12X1,252788,4233,145,34
201302,Europatipset,12X2X1X111X11,125770,2204,93,27
201301,Stryktipset,11X22X1XX1XX2,169136,2525,150,41
201301,Europatipset,1X11221X11212,14192,393,22,0
201301,Europatipset,X21X1121121X1,2662180,13326,151,29
201252,Stryktipset,22121X12211X2,151561,1602,96,27
201252,Europatipset,11X122X111XX1,49967,658,28,0
201252,Europatipset,222X1X11X1112,79271,1305,68,22
201251,Stryktipset,112X12X112111,229026,1708,120,37
201251,Europatipset,221111XX2111X,67627,1054,44,0
201251,Europatipset,1X11122XXX12X,180363,2962,118,33
201250,Stryktipset,2111XX11X2X11,181990,1348,79,23
201250,Europatipset,11212211XXX21,62512,654,30,0
201250,Europatipset,1X121211X12X1,446677,4960,151,34
201249,Stryktipset,1X122XXXX1122,769936,9578,561,129
201249,Europatipset,1212X1222111X,15526,455,26,0
201249,Europatipset,2121121222111,1994,57,0,0
201248,Stryktipset,221XX2221X221,1471678,16597,797,165
201248,Europatipset,XX1X111222112,227255,3128,132,37
201248,Europatipset,12XX1X211122X,394026,11188,310,69
201247,Stryktipset,X1112XXX2X122,1500000,10188,526,121
201247,Europatipset,211122X22XX11,6621,157,0,0
201247,Europatipset,X1111XX121112,76353,862,41,0
201246,Stryktipset,11221121X2121,539375,5350,314,81
201246,Europatipset,1X221X22X222X,1021978,41974,1622,347
201246,Europatipset,21111XX121112,51656,1201,51,15
201245,Stryktipset,X1XX122X1212X,107156,1346,92,29
201245,Europatipset,111111221XX21,261740,1454,55,16
201245,Europatipset,X212121122XX2,911660,11520,476,126
201244,Stryktipset,X12X211122121,943308,26866,1618,407
201244,Europatipset,X211X12X11X1X,10000000,37427,1087,265
201244,Europatipset,1X2XX1X122X11,10000000,31163,903,211
201243,Stryktipset,1XX122211X21X,1021162,10320,576,137
201243,Europatipset,21221111XX221,212489,3878,149,40
201243,Europatipset,2X12212212211,49024,1175,49,15
201242,Stryktipset,211111X22X111,54973,408,28,0
201242,Europatipset,X111X2XX21222,1475425,13466,393,88
201242,Europatipset,221XX2X2X1122,1526765,13301,539,141
201241,Stryktipset,1211X1XXX1122,399101,5442,284,72
201241,Europatipset,2221X22X12X1X,174613,3507,135,36
201241,Europatipset,22222111X2221,475429,2862,103,33
201240,Stryktipset,1X1X221X11122,96118,830,65,20
201240,Europatipset,111X22XX1X21X,102215,1384,63,20
201240,Europatipset,2X11X121X2X2X,460795,4256,136,35
201239,Stryktipset,122X11X2X1X21,14683,301,28,0
201239,Europatipset,X2122X1XX2122,500082,11059,456,116
201239,Europatipset,X211211221X21,21443,453,18,0
201238,Stryktipset,111X2122122XX,1262646,7060,351,83
201238,Europatipset,X1121X2121X21,32612,356,18,0
201238,Europatipset,X11X12X1XX1X1,258219,2550,102,30
201237,Stryktipset,1111XX12111X1,4836,68,0,0
201237,Europatipset,12X1X211121X1,986,35,0,0
201237,Europatipset,211221X1X2X21,1097,35,0,0
201236,Stryktipset,X12X121X21211,524876,3905,251,65
201236,Europatipset,12X121X22X211,4639,143,0,0
201236,Europatipset,11211XX1X1111,472982,2599,97,26
201235,Stryktipset,XX1X12111XX1X,10000000,41962,1750,378
201235,Europatipset,1112X11221212,3443301,7508,223,50
201235,Europatipset,2X222211112X2,347573,3028,107,29
201234,Stryktipset,121X21X11X21X,105000,781,55,18
201234,Europatipset,X11111111X11X,11583,204,0,0
201234,Europatipset,X1X2211X222X1,10000000,29303,787,162
201233,Stryktipset,1X12X11X1X1X2,1583333,10597,637,169
201233,Europatipset,221X22211XX11,327439,22150,1984,593
201233,Europatipset,1221XXX122111,13272,310,15,0
201232,Stryktipset,1X1211X111112,8753,163,15,0
201232,Europatipset,XX2122222211X,10000000,23025,652,137
201232,Europatipset,21X1211X12212,726676,2884,109,29
201231,Stryktipset,X1X11111X22XX,340914,5992,356,87
201231,Europatipset,1X1XXXX221X1X,10000000,38723,1510,383
201231,Europatipset,2XX111212X222,681465,11847,489,130
201230,Stryktipset,2211XXX2XX211,1057831,13371,582,121
201230,Europatipset,12122X2XXX121,19784,237,0,0
201230,Europatipset,11111122112X1,587793,2366,70,17
201229,Stryktipset,112X112121111,92528,1019,63,18
201229,Europatipset,1X1X2X21211XX,10000000,293944,3566,526
201229,Europatipset,2XXX12121XXX1,617152,9899,333,84
201228,Stryktipset,1X11XXX2X1212,1544911,25188,899,177
201228,Europatipset,1X11111122111,7064,78,0,0
201228,Europatipset,12122121X1212,205565,1737,61,18
201227,Stryktipset,XX2XXX1111XX1,994628,9990,471,99
201227,Europatipset,X21112XX21211,23256,534,25,0
201227,Europatipset,XX112X1222X11,10000000,34024,835,169
201226,Stryktipset,12121111X1222,476475,6071,324,75
201226,Europatipset,11XX11111X1X1,269111,3115,126,35
201225,Stryktipset,2XX2211122221,210006,3227,180,44
201225,Europatipset,11X11X11X1X22,1024865,7077,253,56
201224,Stryktipset,1121212211111,97130,1297,88,26
201224,Europatipset,2112111112121,11518,278,16,0
201223,Stryktipset,21212X1XX2X11,1609476,14370,716,150
201222,Stryktipset,11X1211XX22XX,277091,3554,205,49
201222,Europatipset,111121121X221,3248,92,0,0
201222,Europatipset,21X212X22XX11,570144,2758,95,26
201221,Stryktipset,21112211X211X,1769870,20421,1101,282
201221,Europatipset,X2X212X212X21,276072,4460,231,69
201221,Europatipset,X1X11X1X11XX1,37769,921,46,16
201221,Europatipset,11121XX2XXX12,800949,8079,266,61
201220,Stryktipset,XXX121211XX12,954020,6480,377,95
201220,Europatipset,1X1X12XXX1XX2,645976,7172,316,83
201220,Europatipset,2122221122212,8645,293,18,0
201219,Stryktipset,1111X21121X12,5856,87,0,0
201219,Europatipset,221X2X11122X1,85525,753,43,16
201219,Europatipset,111X211121111,1003,43,0,0
201218,Stryktipset,1XX1121X22111,89937,760,48,15
201218,Europatipset,2211211X12211,8277,124,0,0
201218,Europatipset,121211XX2X1X1,10000000,14855,410,92
201217,Stryktipset,X1XXX1112X1X2,170268,1527,90,26
201217,Europatipset,1221X12111X11,26317,618,29,0
201216,Stryktipset,X1X11X1122X22,2077911,14920,715,143
201216,Europatipset,11XX121XXX211,1973865,10656,300,63
201216,Europatipset,2221X121XXXX1,224468,4705,246,69
201215,Stryktipset,X11221X12XX1X,304680,2655,155,41
201215,Europatipset,111212X11XXXX,1158595,25622,888,172
201215,Europatipset,212211X121X12,57529,1071,45,0
201214,Stryktipset,X21X11XX1212X,75666,966,69,22
201214,Europatipset,111121222X2X1,6374,97,0,0
201214,Europatipset,11XX111122X1X,2812448,17337,603,143
201213,Stryktipset,X2111122XX212,2231662,17028,1031,237
201213,Europatipset,2221XXX21222X,548344,9008,328,85
201213,Europatipset,11XX21111X1X1,10000000,10196,318,68
201212,Stryktipset,112112X1X1121,102560,724,43,0
201212,Europatipset,121X1222XXX1X,10000000,228280,7940,1069
201212,Europatipset,2X222X11XX21X,776118,9245,405,104
201211,Stryktipset,2X211X21X2XX2,455619,4320,225,57
201211,Europatipset,11121X1X11X11,9926,253,0,0
201211,Europatipset,11121XXXX1212,267521,4661,162,40
201210,Stryktipset,1112X1111X21X,328236,3081,179,45
201210,Europatipset,1121X1X2111XX,39339,1215,63,21
201210,Europatipset,1X112XXX12211,278215,5516,189,45
201209,Stryktipset,1XX11222XXX11,478905,3702,183,44
201209,Europatipset,222X22X22X221,3007738,62516,3752,1020
201209,Europatipset,21121X2XX2212,335651,7975,320,79
201208,Stryktipset,1X21X2X221221,1317106,10067,599,142
201208,Europatipset,1222X1211112X,472923,9888,329,74
201208,Europatipset,X121112112111,2584,77,0,0
201207,Stryktipset,21211111111X1,5219,87,0,0
201207,Europatipset,21XXX12X12121,243303,2188,86,25
201207,Europatipset,X121X11X1211X,70518,1304,53,16
201206,Stryktipset,2121121X21221,196334,2921,198,53
201206,Europatipset,22121X2112XX2,215835,1576,70,21
201206,Europatipset,2X21111112221,15032,311,15,0
201205,Stryktipset,2122X12X222X2,10000000,40877,2374,484
201205,Europatipset,XX2X11X11X11X,10000000,21843,751,183
201205,Europatipset,XX2221X1XXX2X,10000000,161006,3521,670
201204,Stryktipset,X122X1221211X,720934,9908,454,96
201204,Europatipset,1111X21112XX2,239947,1910,81,24
201204,Europatipset,1211X21121X22,440155,7443,312,78
201203,Stryktipset,1X1212X121122,431818,5484,382,103
201203,Europatipset,1111XX11122X2,37976,616,25,0
201203,Europatipset,2112XX221X112,4262,108,0,0
201202,Stryktipset,XX111X2XX2222,1632972,12035,595,128
201202,Europatipset,11211111121XX,5942,85,0,0
201202,Europatipset,11121121112X1,880286,8472,347,93
201201,Stryktipset,12121111221XX,12332,169,0,0
201201,Europatipset,22212111121X1,737938,19735,827,183
201201,Europatipset,1121X11112111,76766,1466,60,17
201201,Europatipset,212122XXX1112,103006,1229,47,0
201152,Stryktipset,XX21XX1121X21,798774,6052,369,91
201152,Stryktipset,1X2XXX111X21X,10000000,10171,427,94
201151,Europatipset,2212221XXX1X2,128717,1114,49,15
201150,Stryktipset,X2X12221XX112,10000000,24120,987,222
201150,Europatipset,11112211X11XX,13017,156,0,0
201150,Europatipset,121111X2121X1,13034,179,0,0
201149,Stryktipset,1211112X2121X,94774,1477,94,26
201149,Europatipset,1X212X1X122X1,976775,7545,275,71
201149,Europatipset,1X1X2XXX1X222,1503845,43235,1253,272
201148,Stryktipset,11X1211112212,229937,2274,118,28
201148,Europatipset,212122XX1XX11,1281906,6346,258,63
201148,Europatipset,211X11X11X111,120797,1938,86,25
201147,Stryktipset,X21122X2X1XXX,1348705,21989,1078,229
201147,Europatipset,X211XX1X112X2,346698,4013,151,41
201147,Europatipset,XX11221211211,36359,553,24,0
201146,Stryktipset,112X1XX2X2211,118286,1509,99,29
201146,Europatipset,1XX212111X211,55423,674,31,0
201146,Europatipset,21112X211XX11,250670,2696,100,28
201145,Stryktipset,11122X2XX2X12,20000000,41280,2426,571
201145,Europatipset,1X21211X21X2X,87497,2069,80,22
201145,Europatipset,2111X2X1222X2,10000000,41263,1209,307
201144,Stryktipset,1112X12111221,27606,329,20,0
201144,Europatipset,121XX22212X11,89841,1236,61,19
201144,Europatipset,21XX11121X1XX,725094,11744,356,83
201143,Stryktipset,1XX12111XXX21,125728,1755,115,34
201143,Europatipset,1X111222XX211,49681,889,41,0
201143,Europatipset,111112111XXX1,17005,294,17,0
201142,Stryktipset,221212212111X,294720,3064,168,42
201142,Europatipset,111121XX1X212,17359,388,19,0
201142,Europatipset,221X12X121X11,10000000,46397,1113,191
201141,Stryktipset,11X122X22X1X1,503102,5717,313,80
201141,Europatipset,1X111X112X121,29499,481,22,0
201141,Europatipset,X111X111XX211,245510,3446,132,36
201140,Stryktipset,X1XXX1121X221,489766,2540,150,40
201140,Europatipset,222X11222X1X1,25133,511,25,0
201140,Europatipset,1X21111212X11,48297,531,24,0
201139,Stryktipset,211X21XX11111,3596,49,0,0
201139,Europatipset,X111X211X1221,16104,362,17,0
201139,Europatipset,111X221212111,98525,2238,99,29
201138,Stryktipset,1111X2X1XX111,2258,55,0,0
201138,Europatipset,X111X112X12XX,471862,7536,213,50
201138,Europatipset,X1XXX2XXXXX1X,630022,11877,646,208
201137,Stryktipset,X2112X21X1111,76554,1179,71,21
201137,Europatipset,2X2X1XX2X21XX,10000000,13491,308,64
201137,Europatipset,1X11211X21211,2542133,15628,427,88
201136,Stryktipset,1X1122XX22221,159982,1954,118,31
201136,Europatipset,22X1X11111211,458,0,0,0
201136,Europatipset,X1X11XX112221,3547967,23432,707,143
201135,Stryktipset,X2X11XX11X211,79928,1066,72,23
201135,Europatipset,11X2221122222,104212,1129,43,0
201135,Europatipset,1XX212X1X2122,10000000,101255,1914,377
201134,Stryktipset,21XXX11X121XX,763948,5945,359,93
201134,Europatipset,21211212X2112,349491,2675,114,32
201134,Europatipset,2121111X2X112,63217,866,32,0
201133,Stryktipset,112XXXX1XXX22,10000000,48653,1633,302
201133,Europatipset,1111112X211X2,142019,2346,96,27
201133,Europatipset,211112X1X2X12,24656,636,31,0
201132,Stryktipset,212XX21X12221,893877,11362,622,147
201132,Europatipset,21XX1111X1122,1749656,5684,192,49
201132,Europatipset,X211212X1212X,114374,2596,101,26
201131,Stryktipset,X12112X1XX1X1,314282,4225,330,99
201131,Europatipset,X1X2XX11X1111,142785,1579,69,20
201131,Europatipset,2XX1212111122,10000000,17428,377,70
201130,Stryktipset,1112X21211121,309281,1489,86,24
201130,Europatipset,111X2X1211111,2867,54,0,0
201130,Europatipset,2211211X11211,91354,995,44,0
201129,Stryktipset,X11111111X111,14002,152,0,0
201129,Europatipset,21X1212X11111,27025,236,0,0
201129,Europatipset,1211X11111XX2,68224,727,31,0
201128,Stryktipset,112212X111221,49101,634,41,0
201128,Europatipset,1X2X112112XXX,7835,119,0,0
201128,Europatipset,X121111121X2X,70701,1001,46,15
201127,Stryktipset,2X11X11121XX1,928972,11805,733,191
201127,Europatipset,X12X11122X121,975710,4468,154,41
201127,Europatipset,11121X22X1X11,1650,63,0,0
201126,Stryktipset,212111X111X11,37973,523,35,0
201126,Europatipset,2121212121122,8375,299,20,0
201126,Europatipset,11X2112211XX2,157927,1940,81,23
201126,Europatipset,21121X1X111XX,57332,926,38,0
201125,Stryktipset,111122XX2X11X,2605441,20628,1394,372
201125,Europatipset,X1X122XX11X12,529968,4851,180,46
201124,Stryktipset,X122111121111,18388,257,19,0
201124,Europatipset,X22X112X11211,69432,706,37,0
201124,Europatipset,1X1X212112211,14200,246,0,0
201123,Stryktipset,XXX12X1X11XX2,755567,8265,567,152
201123,Europatipset,1211111X1XX21,8256,189,0,0
201123,Europatipset,11XX1211111X1,7326,131,0,0
201122,Stryktipset,XX211221X1221,60876,445,33,0
201122,Europatipset,22X2211X112X1,6007,118,0,0
201122,Europatipset,11XX1X12121X2,663026,5929,282,70
201121,Stryktipset,11112X1111112,4061,66,0,0
201121,Europatipset,1211X11121X22,5877,147,0,0
201121,Europatipset,122X2X1111X22,128165,2353,103,30
201120,Stryktipset,1121XX21222X1,781586,15426,751,183
201120,Europatipset,11111XXX112X1,44003,832,40,0
201120,Europatipset,11X2122X11212,370112,4863,229,69
201119,Stryktipset,122X21111XX22,1940076,25983,1272,259
201119,Europatipset,XXX11X2XX21X1,615464,7222,218,54
201119,Europatipset,22212XX11X12X,281191,6929,312,80
201118,Stryktipset,XX211X1X12X11,1394177,14937,891,213
201118,Europatipset,1111112X2X211,833423,8916,368,97
201117,Stryktipset,11X21XX2XX122,881003,8259,475,117
201117,Europatipset,1111111X1X21X,4338,160,0,0
201116,Stryktipset,1XX11XX221X11,174232,2448,142,37
201116,Europatipset,X1X111X222122,93990,2615,116,33
201116,Europatipset,111111XXX12XX,369886,8861,367,91
201115,Stryktipset,112122111X111,109818,943,64,20
201115,Europatipset,122112XXXXX22,744518,7396,298,78
201115,Europatipset,2X2X2X2X21111,1196744,25486,1188,282
201114,Stryktipset,1X11121221122,8029,159,15,0
201114,Europatipset,211121211XX12,14970,335,16,0
201114,Europatipset,111221X11XX11,4218,108,0,0
201113,Stryktipset,X1X1X1XX11111,424731,3337,218,60
201113,Europatipset,1111XX2XX2122,4815,94,0,0
201113,Europatipset,12X2XX12121X2,390766,6348,250,57
201112,Stryktipset,2X1X11XX1112X,45298,474,31,0
201112,Europatipset,22122111X2X2X,47621,1085,49,15
201112,Europatipset,1111XX1X11X11,2155,90,0,0
201111,Stryktipset,12X1X1X122X22,422648,4383,217,51
201111,Europatipset,X12X1X1111X11,103208,1609,62,18
201111,Europatipset,1X212X11212X1,59801,1395,64,19
201110,Stryktipset,1221XX21X1221,258547,4912,328,82
201110,Europatipset,1111222121X1X,1231729,11101,454,116
201110,Europatipset,111XX12122X2X,194078,3650,161,46
201109,Stryktipset,X11212112X111,435206,4575,279,65
201109,Europatipset,11112XX2X11X2,230236,1151,48,15
201109,Europatipset,1X11211XXX222,10000000,24144,759,148
201108,Stryktipset,211X122XX2X22,529494,4691,264,62
201108,Europatipset,2X1111111XX2X,8327,220,0,0
201108,Europatipset,2X2XX1X2121XX,10000000,229952,5051,796
201107,Stryktipset,1111XX211XXX1,32037,373,26,0
201107,Europatipset,122XXX2X12221,10000000,195628,3124,525
201107,Europatipset,1X1112X11XX22,155307,1536,65,19
201106,Stryktipset,11XXXX22X221X,5458847,20567,795,155
201106,Europatipset,21X1121XXX11X,10000000,4239,159,41
201106,Europatipset,1121X21111211,10024,193,0,0
201105,Stryktipset,XX111111111X2,2636,58,0,0
201105,Europatipset,1X221111X122X,1152044,8863,397,94
201105,Europatipset,21X1X1XX121XX,82110,1433,64,19
201104,Stryktipset,21X122221XX12,111252,1218,70,19
201104,Europatipset,11XX111221X11,11642,146,0,0
201104,Europatipset,X11221211122X,10000000,57298,1367,253
201103,Stryktipset,X12X1111XXXX2,161820,1158,82,26
201103,Europatipset,1X1X2X111X212,14958,141,0,0
201103,Europatipset,111X2111112X2,5876,139,0,0
201102,Stryktipset,1111XXXX2X111,23324,234,21,0
201102,Europatipset,11111X121X11X,974557,5318,150,35
201102,Europatipset,XXX1111X1X221,44950,805,35,0
201101,Stryktipset,2111212X1X211,99612,748,46,0
201101,Europatipset,X21X111XX1211,10000000,56240,1207,237
201101,Europatipset,11X1X1211X22X,31753,270,0,0
201052,Stryktipset,1111112111XX1,64984,550,40,0
201051,Stryktipset,2221112X11212,17830,321,26,0
201050,Stryktipset,X1X2221122111,863289,12079,600,137
201049,Stryktipset,1XX22211121X2,1108225,9499,478,109
201048,Stryktipset,X1X11X2111XX1,162801,2397,135,35
201047,Stryktipset,1X2XX1111XXX2,1620348,13809,619,131
201046,Stryktipset,11112112X12XX,1157342,15500,859,202
201045,Stryktipset,2XX1X12X11122,125641,1284,76,21
201044,Stryktipset,1X1XX11X221X2,105023,839,63,21
201043,Stryktipset,12111111211X2,11880,155,0,0
201042,Stryktipset,1111X21121112,110111,1476,75,20
201042,Europatipset,1X1X111X11XX2,1821,44,0,0
201042,Europatipset,21X11111XXX11,63464,881,42,0
201041,Stryktipset,112XXX12X1X2X,2162718,17824,849,189
201041,Europatipset,12X2X122X2112,12898,230,0,0
201041,Europatipset,1212211211X1X,153216,1414,48,0
201040,Stryktipset,121212112111X,256933,3919,253,77
201040,Europatipset,1X21211212X12,395465,634,24,0
201040,Europatipset,111111111XX21,17357,182,0,0
201039,Stryktipset,121XXX2122XX2,940756,8732,376,82
201039,Europatipset,21121121X2X1X,119078,2416,96,28
201039,Europatipset,12112X1X111XX,10000000,14194,391,81
201038,Stryktipset,X2X2X11XX1111,10000000,35103,1171,201
201038,Europatipset,2XX1122X1XX1X,292193,1122,42,0
201038,Europatipset,X1221X1121121,146166,2930,134,38
